window_start_utc,settled_up,slug,source,up_mid_open,mid_seconds_remaining,open_price,close_price
2026-07-28 13:30:00+00:00,0,btc-updown-15m-1785245400,bot.hist_windows,,,,
2026-07-28 13:45:00+00:00,1,btc-updown-15m-1785246300,bot.hist_windows,,,,
2026-07-28 14:00:00+00:00,1,btc-updown-15m-1785247200,bot.hist_windows,,,,
2026-07-28 14:15:00+00:00,1,btc-updown-15m-1785248100,bot.hist_windows,,,,
2026-07-28 14:30:00+00:00,1,btc-updown-15m-1785249000,bot.hist_windows,,,,
2026-07-28 14:45:00+00:00,1,btc-updown-15m-1785249900,bot.hist_windows,,,,
2026-07-28 15:00:00+00:00,1,btc-updown-15m-1785250800,bot.hist_windows,,,,
2026-07-28 15:15:00+00:00,1,btc-updown-15m-1785251700,bot.hist_windows,,,,
2026-07-28 15:30:00+00:00,1,btc-updown-15m-1785252600,bot.hist_windows,,,,
2026-07-28 15:45:00+00:00,1,btc-updown-15m-1785253500,bot.hist_windows,,,,
2026-07-28 16:00:00+00:00,0,btc-updown-15m-1785254400,bot.hist_windows,,,,
2026-07-28 16:15:00+00:00,1,btc-updown-15m-1785255300,bot.hist_windows,,,,
2026-07-28 16:30:00+00:00,1,btc-updown-15m-1785256200,bot.hist_windows,,,,
2026-07-28 16:45:00+00:00,1,btc-updown-15m-1785257100,bot.hist_windows,,,,
2026-07-28 17:00:00+00:00,0,btc-updown-15m-1785258000,bot.hist_windows,,,,
2026-07-28 17:15:00+00:00,0,btc-updown-15m-1785258900,bot.hist_windows,,,,
2026-07-28 17:30:00+00:00,0,btc-updown-15m-1785259800,bot.hist_windows,,,,
2026-07-28 17:45:00+00:00,1,btc-updown-15m-1785260700,bot.hist_windows,,,,
2026-07-28 18:00:00+00:00,1,btc-updown-15m-1785261600,bot.hist_windows,,,,
2026-07-28 18:15:00+00:00,1,btc-updown-15m-1785262500,bot.hist_windows,,,,
2026-07-28 18:30:00+00:00,1,btc-updown-15m-1785263400,bot.hist_windows,,,,
2026-07-28 18:45:00+00:00,0,btc-updown-15m-1785264300,bot.hist_windows,,,,
2026-07-28 19:00:00+00:00,1,btc-updown-15m-1785265200,bot.hist_windows,,,,
2026-07-28 19:15:00+00:00,0,btc-updown-15m-1785266100,bot.hist_windows,,,,
2026-07-28 19:30:00+00:00,0,btc-updown-15m-1785267000,bot.hist_windows,,,,
2026-07-28 19:45:00+00:00,1,btc-updown-15m-1785267900,bot.hist_windows,,,,
2026-07-28 20:00:00+00:00,1,btc-updown-15m-1785268800,bot.hist_windows,,,,
2026-07-28 20:15:00+00:00,0,btc-updown-15m-1785269700,bot.hist_windows,,,,
2026-07-28 20:30:00+00:00,1,btc-updown-15m-1785270600,bot.hist_windows,,,,
2026-07-28 20:45:00+00:00,0,btc-updown-15m-1785271500,bot.hist_windows,,,,
2026-07-28 21:00:00+00:00,1,btc-updown-15m-1785272400,bot.hist_windows,,,,
2026-07-28 21:15:00+00:00,0,btc-updown-15m-1785273300,bot.hist_windows,,,,
2026-07-28 21:30:00+00:00,1,btc-updown-15m-1785274200,bot.hist_windows,,,,
2026-07-28 21:45:00+00:00,0,btc-updown-15m-1785275100,bot.hist_windows,,,,
2026-07-28 22:00:00+00:00,1,btc-updown-15m-1785276000,bot.hist_windows,,,,
2026-07-28 22:15:00+00:00,0,btc-updown-15m-1785276900,bot.hist_windows,,,,
2026-07-28 22:30:00+00:00,0,btc-updown-15m-1785277800,bot.hist_windows,,,,
2026-07-28 22:45:00+00:00,0,btc-updown-15m-1785278700,bot.hist_windows,,,,
2026-07-28 23:00:00+00:00,0,btc-updown-15m-1785279600,bot.hist_windows,,,,
2026-07-28 23:15:00+00:00,1,btc-updown-15m-1785280500,bot.hist_windows,,,,
2026-07-28 23:30:00+00:00,1,btc-updown-15m-1785281400,bot.hist_windows,,,,
2026-07-28 23:45:00+00:00,1,btc-updown-15m-1785282300,bot.hist_windows,,,,
2026-07-29 00:00:00+00:00,1,btc-updown-15m-1785283200,bot.hist_windows,,,,
2026-07-29 00:15:00+00:00,0,btc-updown-15m-1785284100,bot.hist_windows,,,,
2026-07-29 00:30:00+00:00,1,btc-updown-15m-1785285000,bot.hist_windows,,,,
2026-07-29 00:45:00+00:00,0,btc-updown-15m-1785285900,bot.hist_windows,,,,
2026-07-29 01:00:00+00:00,0,btc-updown-15m-1785286800,bot.hist_windows,,,,
2026-07-29 01:15:00+00:00,1,btc-updown-15m-1785287700,bot.hist_windows,,,,
2026-07-29 01:30:00+00:00,0,btc-updown-15m-1785288600,bot.hist_windows,,,,
2026-07-29 01:45:00+00:00,0,btc-updown-15m-1785289500,bot.hist_windows,,,,
2026-07-29 02:00:00+00:00,1,btc-updown-15m-1785290400,bot.hist_windows,,,,
2026-07-29 02:15:00+00:00,1,btc-updown-15m-1785291300,bot.hist_windows,,,,
2026-07-29 02:30:00+00:00,1,btc-updown-15m-1785292200,bot.hist_windows,,,,
2026-07-29 02:45:00+00:00,0,btc-updown-15m-1785293100,bot.hist_windows,,,,
2026-07-29 03:00:00+00:00,0,btc-updown-15m-1785294000,bot.hist_windows,,,,
2026-07-29 03:15:00+00:00,0,btc-updown-15m-1785294900,bot.hist_windows,,,,
2026-07-29 03:30:00+00:00,0,btc-updown-15m-1785295800,bot.hist_windows,,,,
2026-07-29 03:45:00+00:00,0,btc-updown-15m-1785296700,bot.hist_windows,,,,
2026-07-29 04:00:00+00:00,0,btc-updown-15m-1785297600,bot.hist_windows,,,,
2026-07-29 04:15:00+00:00,1,btc-updown-15m-1785298500,bot.hist_windows,,,,
2026-07-29 04:30:00+00:00,1,btc-updown-15m-1785299400,bot.hist_windows,,,,
2026-07-29 04:45:00+00:00,1,btc-updown-15m-1785300300,bot.hist_windows,,,,
2026-07-29 05:00:00+00:00,1,btc-updown-15m-1785301200,bot.hist_windows,,,,
2026-07-29 05:15:00+00:00,0,btc-updown-15m-1785302100,bot.hist_windows,,,,
2026-07-29 05:30:00+00:00,1,btc-updown-15m-1785303000,bot.hist_windows,,,,
2026-07-29 05:45:00+00:00,1,btc-updown-15m-1785303900,bot.hist_windows,,,,
2026-07-29 06:00:00+00:00,1,btc-updown-15m-1785304800,bot.hist_windows,,,,
2026-07-29 06:15:00+00:00,1,btc-updown-15m-1785305700,bot.hist_windows,,,,
2026-07-29 06:30:00+00:00,1,btc-updown-15m-1785306600,bot.hist_windows,,,,
2026-07-29 06:45:00+00:00,0,btc-updown-15m-1785307500,bot.hist_windows,,,,
2026-07-29 07:00:00+00:00,1,btc-updown-15m-1785308400,bot.hist_windows,,,,
2026-07-29 07:15:00+00:00,1,btc-updown-15m-1785309300,bot.hist_windows,,,,
2026-07-29 07:30:00+00:00,0,btc-updown-15m-1785310200,bot.hist_windows,,,,
2026-07-29 07:45:00+00:00,1,btc-updown-15m-1785311100,bot.hist_windows,,,,
2026-07-29 08:00:00+00:00,0,btc-updown-15m-1785312000,bot.hist_windows,,,,
2026-07-29 08:15:00+00:00,0,btc-updown-15m-1785312900,bot.hist_windows,,,,
2026-07-29 08:30:00+00:00,1,btc-updown-15m-1785313800,bot.hist_windows,,,,
2026-07-29 08:45:00+00:00,0,btc-updown-15m-1785314700,bot.hist_windows,,,,
2026-07-29 09:00:00+00:00,1,btc-updown-15m-1785315600,bot.hist_windows,,,,
2026-07-29 09:15:00+00:00,1,btc-updown-15m-1785316500,bot.hist_windows,,,,
2026-07-29 09:30:00+00:00,1,btc-updown-15m-1785317400,bot.hist_windows,,,,
2026-07-29 09:45:00+00:00,1,btc-updown-15m-1785318300,bot.hist_windows,,,,
2026-07-29 10:00:00+00:00,0,btc-updown-15m-1785319200,bot.hist_windows,,,,
2026-07-29 10:15:00+00:00,0,btc-updown-15m-1785320100,bot.hist_windows,,,,
2026-07-29 10:30:00+00:00,1,btc-updown-15m-1785321000,bot.hist_windows,,,,
2026-07-29 10:45:00+00:00,0,btc-updown-15m-1785321900,bot.hist_windows,,,,
2026-07-29 11:00:00+00:00,1,btc-updown-15m-1785322800,bot.hist_windows,,,,
2026-07-29 11:15:00+00:00,0,btc-updown-15m-1785323700,bot.hist_windows,,,,
2026-07-29 11:30:00+00:00,0,btc-updown-15m-1785324600,bot.hist_windows,,,,
2026-07-29 11:45:00+00:00,1,btc-updown-15m-1785325500,bot.hist_windows,,,,
2026-07-29 12:00:00+00:00,0,btc-updown-15m-1785326400,bot.hist_windows,,,,
2026-07-29 12:15:00+00:00,0,btc-updown-15m-1785327300,bot.hist_windows,,,,
2026-07-29 12:30:00+00:00,0,btc-updown-15m-1785328200,bot.hist_windows,,,,
2026-07-29 12:45:00+00:00,0,btc-updown-15m-1785329100,bot.hist_windows,,,,
2026-07-29 13:00:00+00:00,1,btc-updown-15m-1785330000,bot.hist_windows,,,,
2026-07-29 13:15:00+00:00,0,btc-updown-15m-1785330900,bot.hist_windows,,,,
2026-07-29 13:30:00+00:00,1,btc-updown-15m-1785331800,bot.hist_windows,,,,
2026-07-29 13:45:00+00:00,1,btc-updown-15m-1785332700,bot.hist_windows,,,,
2026-07-29 14:00:00+00:00,0,btc-updown-15m-1785333600,bot.hist_windows,,,,
2026-07-29 14:15:00+00:00,0,btc-updown-15m-1785334500,bot.hist_windows,,,,
2026-07-29 14:30:00+00:00,0,btc-updown-15m-1785335400,bot.hist_windows,,,,
2026-07-29 14:45:00+00:00,1,btc-updown-15m-1785336300,bot.hist_windows,,,,
2026-07-29 15:00:00+00:00,1,btc-updown-15m-1785337200,bot.hist_windows,,,,
2026-07-29 15:15:00+00:00,0,btc-updown-15m-1785338100,bot.hist_windows,,,,
2026-07-29 15:30:00+00:00,0,btc-updown-15m-1785339000,bot.hist_windows,,,,
2026-07-29 15:45:00+00:00,0,btc-updown-15m-1785339900,bot.hist_windows,,,,
2026-07-29 16:00:00+00:00,0,btc-updown-15m-1785340800,bot.hist_windows,,,,
2026-07-29 16:15:00+00:00,1,btc-updown-15m-1785341700,bot.hist_windows,,,,
2026-07-29 16:30:00+00:00,0,btc-updown-15m-1785342600,bot.hist_windows,,,,
2026-07-29 16:45:00+00:00,1,btc-updown-15m-1785343500,bot.hist_windows,,,,
2026-07-29 17:00:00+00:00,1,btc-updown-15m-1785344400,bot.hist_windows,,,,
2026-07-29 17:15:00+00:00,0,btc-updown-15m-1785345300,bot.hist_windows,,,,
2026-07-29 17:30:00+00:00,1,btc-updown-15m-1785346200,bot.hist_windows,,,,
2026-07-29 17:45:00+00:00,1,btc-updown-15m-1785347100,bot.hist_windows,,,,
2026-07-29 18:00:00+00:00,1,btc-updown-15m-1785348000,bot.hist_windows,,,,
2026-07-29 18:15:00+00:00,0,btc-updown-15m-1785348900,bot.hist_windows,,,,
2026-07-29 18:30:00+00:00,1,btc-updown-15m-1785349800,bot.hist_windows,,,,
2026-07-29 18:45:00+00:00,1,btc-updown-15m-1785350700,bot.hist_windows,,,,
2026-07-29 19:00:00+00:00,0,btc-updown-15m-1785351600,bot.hist_windows,,,,
2026-07-29 19:15:00+00:00,0,btc-updown-15m-1785352500,bot.hist_windows,,,,
2026-07-29 19:30:00+00:00,0,btc-updown-15m-1785353400,bot.hist_windows,,,,
2026-07-29 19:45:00+00:00,0,btc-updown-15m-1785354300,bot.hist_windows,,,,
2026-07-29 20:00:00+00:00,1,btc-updown-15m-1785355200,bot.hist_windows,,,,
2026-07-29 20:15:00+00:00,0,btc-updown-15m-1785356100,bot.hist_windows,,,,
2026-07-29 20:30:00+00:00,1,btc-updown-15m-1785357000,bot.hist_windows,,,,
2026-07-29 20:45:00+00:00,0,btc-updown-15m-1785357900,bot.hist_windows,,,,
2026-07-29 21:00:00+00:00,0,btc-updown-15m-1785358800,bot.hist_windows,,,,
2026-07-29 21:15:00+00:00,1,btc-updown-15m-1785359700,bot.hist_windows,,,,
2026-07-29 21:30:00+00:00,0,btc-updown-15m-1785360600,bot.hist_windows,,,,
2026-07-29 21:45:00+00:00,1,btc-updown-15m-1785361500,bot.hist_windows,,,,
2026-07-29 22:00:00+00:00,1,btc-updown-15m-1785362400,bot.hist_windows,,,,
2026-07-29 22:15:00+00:00,1,btc-updown-15m-1785363300,bot.hist_windows,,,,
2026-07-29 22:30:00+00:00,0,btc-updown-15m-1785364200,bot.hist_windows,,,,
2026-07-29 22:45:00+00:00,0,btc-updown-15m-1785365100,bot.hist_windows,,,,
2026-07-29 23:00:00+00:00,0,btc-updown-15m-1785366000,bot.hist_windows,,,,
2026-07-29 23:15:00+00:00,1,btc-updown-15m-1785366900,bot.hist_windows,,,,
2026-07-29 23:30:00+00:00,0,btc-updown-15m-1785367800,bot.hist_windows,,,,
2026-07-29 23:45:00+00:00,0,btc-updown-15m-1785368700,bot.hist_windows,,,,
2026-07-30 00:00:00+00:00,1,btc-updown-15m-1785369600,bot.hist_windows,,,,
2026-07-30 00:15:00+00:00,0,btc-updown-15m-1785370500,bot.hist_windows,,,,
2026-07-30 00:30:00+00:00,0,btc-updown-15m-1785371400,bot.hist_windows,,,,
2026-07-30 00:45:00+00:00,0,btc-updown-15m-1785372300,bot.hist_windows,,,,
2026-07-30 01:00:00+00:00,1,btc-updown-15m-1785373200,bot.hist_windows,,,,
2026-07-30 01:15:00+00:00,1,btc-updown-15m-1785374100,bot.hist_windows,,,,
2026-07-30 01:30:00+00:00,1,btc-updown-15m-1785375000,bot.hist_windows,,,,
2026-07-30 01:45:00+00:00,1,btc-updown-15m-1785375900,bot.hist_windows,,,,
2026-07-30 02:00:00+00:00,1,btc-updown-15m-1785376800,bot.hist_windows,,,,
2026-07-30 02:15:00+00:00,1,btc-updown-15m-1785377700,bot.hist_windows,,,,
2026-07-30 02:30:00+00:00,0,btc-updown-15m-1785378600,bot.hist_windows,,,,
2026-07-30 02:45:00+00:00,0,btc-updown-15m-1785379500,bot.hist_windows,,,,
2026-07-30 03:00:00+00:00,1,btc-updown-15m-1785380400,bot.hist_windows,,,,
2026-07-30 03:15:00+00:00,1,btc-updown-15m-1785381300,bot.hist_windows,,,,
2026-07-30 03:30:00+00:00,0,btc-updown-15m-1785382200,bot.hist_windows,,,,
2026-07-30 03:45:00+00:00,1,btc-updown-15m-1785383100,bot.hist_windows,,,,
2026-07-30 04:00:00+00:00,0,btc-updown-15m-1785384000,bot.hist_windows,,,,
2026-07-30 04:15:00+00:00,0,btc-updown-15m-1785384900,bot.hist_windows,,,,
2026-07-30 04:30:00+00:00,1,btc-updown-15m-1785385800,bot.hist_windows,,,,
2026-07-30 04:45:00+00:00,0,btc-updown-15m-1785386700,bot.hist_windows,,,,
2026-07-30 05:00:00+00:00,0,btc-updown-15m-1785387600,bot.hist_windows,,,,
2026-07-30 05:15:00+00:00,1,btc-updown-15m-1785388500,bot.hist_windows,,,,
2026-07-30 05:30:00+00:00,1,btc-updown-15m-1785389400,bot.hist_windows,,,,
2026-07-30 05:45:00+00:00,0,btc-updown-15m-1785390300,bot.hist_windows,,,,
2026-07-30 06:00:00+00:00,0,btc-updown-15m-1785391200,bot.hist_windows,,,,
2026-07-30 06:15:00+00:00,1,btc-updown-15m-1785392100,bot.hist_windows,,,,
2026-07-30 06:30:00+00:00,0,btc-updown-15m-1785393000,bot.hist_windows,,,,
2026-07-30 06:45:00+00:00,0,btc-updown-15m-1785393900,bot.hist_windows,,,,
2026-07-30 07:00:00+00:00,1,btc-updown-15m-1785394800,bot.hist_windows,,,,
2026-07-30 07:15:00+00:00,1,btc-updown-15m-1785395700,bot.hist_windows,,,,
2026-07-30 07:30:00+00:00,0,btc-updown-15m-1785396600,bot.hist_windows,,,,
2026-07-30 07:45:00+00:00,0,btc-updown-15m-1785397500,bot.hist_windows,,,,
2026-07-30 08:00:00+00:00,0,btc-updown-15m-1785398400,bot.hist_windows,,,,
2026-07-30 08:15:00+00:00,1,btc-updown-15m-1785399300,bot.hist_windows,,,,
2026-07-30 08:30:00+00:00,1,btc-updown-15m-1785400200,bot.hist_windows,,,,
2026-07-30 08:45:00+00:00,0,btc-updown-15m-1785401100,bot.hist_windows,,,,
2026-07-30 09:00:00+00:00,1,btc-updown-15m-1785402000,bot.hist_windows,,,,
2026-07-30 09:15:00+00:00,1,btc-updown-15m-1785402900,bot.hist_windows,,,,
2026-07-30 09:30:00+00:00,1,btc-updown-15m-1785403800,bot.hist_windows,,,,
2026-07-30 09:45:00+00:00,0,btc-updown-15m-1785404700,bot.hist_windows,,,,
2026-07-30 10:00:00+00:00,1,btc-updown-15m-1785405600,bot.hist_windows,,,,
2026-07-30 10:15:00+00:00,1,btc-updown-15m-1785406500,bot.hist_windows,,,,
2026-07-30 10:30:00+00:00,0,btc-updown-15m-1785407400,bot.hist_windows,,,,
2026-07-30 10:45:00+00:00,0,btc-updown-15m-1785408300,bot.hist_windows,,,,
2026-07-30 11:00:00+00:00,1,btc-updown-15m-1785409200,bot.hist_windows,,,,
2026-07-30 11:15:00+00:00,0,btc-updown-15m-1785410100,bot.hist_windows,,,,
2026-07-30 11:30:00+00:00,1,btc-updown-15m-1785411000,bot.hist_windows,,,,
2026-07-30 11:45:00+00:00,1,btc-updown-15m-1785411900,bot.hist_windows,,,,
2026-07-30 12:00:00+00:00,1,btc-updown-15m-1785412800,bot.hist_windows,,,,
2026-07-30 12:15:00+00:00,0,btc-updown-15m-1785413700,bot.hist_windows,,,,
2026-07-30 12:30:00+00:00,0,btc-updown-15m-1785414600,bot.hist_windows,,,,
2026-07-30 12:45:00+00:00,1,btc-updown-15m-1785415500,bot.hist_windows,,,,
2026-07-30 13:00:00+00:00,0,btc-updown-15m-1785416400,bot.hist_windows,,,,
2026-07-30 13:15:00+00:00,0,btc-updown-15m-1785417300,bot.hist_windows,,,,
2026-07-30 13:30:00+00:00,1,btc-updown-15m-1785418200,bot.hist_windows,,,,
2026-07-30 13:45:00+00:00,1,btc-updown-15m-1785419100,bot.hist_windows,,,,
2026-07-30 14:00:00+00:00,0,btc-updown-15m-1785420000,bot.hist_windows,,,,
2026-07-30 14:15:00+00:00,1,btc-updown-15m-1785420900,bot.hist_windows,,,,
2026-07-30 14:30:00+00:00,1,btc-updown-15m-1785421800,bot.hist_windows,,,,
2026-07-30 14:45:00+00:00,0,btc-updown-15m-1785422700,bot.hist_windows,,,,
2026-07-30 15:00:00+00:00,1,btc-updown-15m-1785423600,bot.hist_windows,,,,
2026-07-30 15:15:00+00:00,0,btc-updown-15m-1785424500,bot.hist_windows,,,,
2026-07-30 15:30:00+00:00,1,btc-updown-15m-1785425400,bot.hist_windows,,,,
2026-07-30 15:45:00+00:00,0,btc-updown-15m-1785426300,bot.hist_windows,,,,
2026-07-30 16:00:00+00:00,1,btc-updown-15m-1785427200,bot.hist_windows,,,,
2026-07-30 16:15:00+00:00,0,btc-updown-15m-1785428100,bot.hist_windows,,,,
2026-07-30 16:30:00+00:00,0,btc-updown-15m-1785429000,bot.hist_windows,,,,
2026-07-30 16:45:00+00:00,1,btc-updown-15m-1785429900,bot.hist_windows,,,,
2026-07-30 17:00:00+00:00,0,btc-updown-15m-1785430800,bot.hist_windows,,,,
2026-07-30 17:15:00+00:00,1,btc-updown-15m-1785431700,bot.hist_windows,,,,
2026-07-30 17:30:00+00:00,1,btc-updown-15m-1785432600,bot.hist_windows,,,,
2026-07-30 17:45:00+00:00,0,btc-updown-15m-1785433500,bot.hist_windows,,,,
2026-07-30 18:00:00+00:00,0,btc-updown-15m-1785434400,bot.hist_windows,,,,
2026-07-30 18:15:00+00:00,0,btc-updown-15m-1785435300,bot.hist_windows,,,,
2026-07-30 18:30:00+00:00,0,btc-updown-15m-1785436200,bot.hist_windows,,,,
2026-07-30 18:45:00+00:00,0,btc-updown-15m-1785437100,bot.hist_windows,,,,
2026-07-30 19:00:00+00:00,1,btc-updown-15m-1785438000,bot.hist_windows,,,,
2026-07-30 19:15:00+00:00,1,btc-updown-15m-1785438900,bot.hist_windows,,,,
2026-07-30 19:30:00+00:00,0,btc-updown-15m-1785439800,bot.hist_windows,,,,
2026-07-30 19:45:00+00:00,0,btc-updown-15m-1785440700,bot.hist_windows,,,,
2026-07-30 20:00:00+00:00,0,btc-updown-15m-1785441600,bot.hist_windows,,,,
2026-07-30 20:15:00+00:00,1,btc-updown-15m-1785442500,bot.hist_windows,,,,
2026-07-30 20:30:00+00:00,1,btc-updown-15m-1785443400,bot.hist_windows,,,,
2026-07-30 20:45:00+00:00,0,btc-updown-15m-1785444300,bot.hist_windows,,,,
2026-07-30 21:00:00+00:00,0,btc-updown-15m-1785445200,bot.hist_windows,,,,
2026-07-30 21:15:00+00:00,0,btc-updown-15m-1785446100,bot.hist_windows,,,,
2026-07-30 21:30:00+00:00,1,btc-updown-15m-1785447000,bot.hist_windows,,,,
2026-07-30 21:45:00+00:00,0,btc-updown-15m-1785447900,bot.hist_windows,,,,
2026-07-30 22:00:00+00:00,1,btc-updown-15m-1785448800,bot.hist_windows,,,,
2026-07-30 22:15:00+00:00,1,btc-updown-15m-1785449700,bot.hist_windows,,,,
2026-07-30 22:30:00+00:00,0,btc-updown-15m-1785450600,bot.hist_windows,,,,
2026-07-30 22:45:00+00:00,0,btc-updown-15m-1785451500,bot.hist_windows,,,,
2026-07-30 23:00:00+00:00,1,btc-updown-15m-1785452400,bot.hist_windows,,,,
2026-07-30 23:15:00+00:00,0,btc-updown-15m-1785453300,bot.hist_windows,,,,
2026-07-30 23:30:00+00:00,0,btc-updown-15m-1785454200,bot.hist_windows,,,,
2026-07-30 23:45:00+00:00,0,btc-updown-15m-1785455100,bot.hist_windows,,,,
2026-07-31 00:00:00+00:00,1,btc-updown-15m-1785456000,bot.hist_windows,,,,
2026-07-31 00:15:00+00:00,0,btc-updown-15m-1785456900,bot.hist_windows,,,,
2026-07-31 00:30:00+00:00,1,btc-updown-15m-1785457800,bot.hist_windows,,,,
2026-07-31 00:45:00+00:00,0,btc-updown-15m-1785458700,bot.hist_windows,,,,
2026-07-31 01:00:00+00:00,1,btc-updown-15m-1785459600,bot.hist_windows,,,,
2026-07-31 01:15:00+00:00,0,btc-updown-15m-1785460500,bot.hist_windows,,,,
2026-07-31 01:30:00+00:00,0,btc-updown-15m-1785461400,bot.hist_windows,,,,
2026-07-31 01:45:00+00:00,0,btc-updown-15m-1785462300,bot.hist_windows,,,,
2026-07-31 02:00:00+00:00,0,btc-updown-15m-1785463200,bot.hist_windows,,,,
2026-07-31 02:15:00+00:00,0,btc-updown-15m-1785464100,bot.hist_windows,,,,
2026-07-31 02:30:00+00:00,0,btc-updown-15m-1785465000,bot.hist_windows,,,,
2026-07-31 02:45:00+00:00,1,btc-updown-15m-1785465900,bot.hist_windows,,,,
2026-07-31 03:00:00+00:00,0,btc-updown-15m-1785466800,bot.hist_windows,,,,
2026-07-31 03:15:00+00:00,1,btc-updown-15m-1785467700,bot.hist_windows,,,,
2026-07-31 03:30:00+00:00,1,btc-updown-15m-1785468600,bot.hist_windows,,,,
2026-07-31 03:45:00+00:00,0,btc-updown-15m-1785469500,bot.hist_windows,,,,
2026-07-31 04:00:00+00:00,0,btc-updown-15m-1785470400,bot.hist_windows,,,,
2026-07-31 04:15:00+00:00,0,btc-updown-15m-1785471300,bot.hist_windows,,,,
2026-07-31 04:30:00+00:00,0,btc-updown-15m-1785472200,bot.hist_windows,,,,
2026-07-31 04:45:00+00:00,0,btc-updown-15m-1785473100,bot.hist_windows,,,,
2026-07-31 05:00:00+00:00,1,btc-updown-15m-1785474000,bot.hist_windows,,,,
2026-07-31 05:15:00+00:00,0,btc-updown-15m-1785474900,bot.hist_windows,,,,
2026-07-31 05:30:00+00:00,0,btc-updown-15m-1785475800,bot.hist_windows,,,,
2026-07-31 05:45:00+00:00,1,btc-updown-15m-1785476700,bot.hist_windows,,,,
2026-07-31 06:00:00+00:00,1,btc-updown-15m-1785477600,bot.hist_windows,,,,
2026-07-31 06:15:00+00:00,1,btc-updown-15m-1785478500,bot.hist_windows,,,,
2026-07-31 06:30:00+00:00,0,btc-updown-15m-1785479400,bot.hist_windows,,,,
2026-07-31 06:45:00+00:00,0,btc-updown-15m-1785480300,bot.hist_windows,,,,
2026-07-31 07:00:00+00:00,0,btc-updown-15m-1785481200,bot.hist_windows,,,,
2026-07-31 07:15:00+00:00,0,btc-updown-15m-1785482100,bot.hist_windows,,,,
2026-07-31 07:30:00+00:00,0,btc-updown-15m-1785483000,bot.hist_windows,,,,
2026-07-31 07:45:00+00:00,1,btc-updown-15m-1785483900,bot.hist_windows,,,,
2026-07-31 08:00:00+00:00,0,btc-updown-15m-1785484800,bot.hist_windows,,,,
2026-07-31 08:15:00+00:00,1,btc-updown-15m-1785485700,bot.hist_windows,,,,
2026-07-31 08:30:00+00:00,0,btc-updown-15m-1785486600,bot.hist_windows,,,,
2026-07-31 08:45:00+00:00,0,btc-updown-15m-1785487500,bot.hist_windows,,,,
2026-07-31 09:00:00+00:00,0,btc-updown-15m-1785488400,bot.hist_windows,,,,
2026-07-31 09:15:00+00:00,0,btc-updown-15m-1785489300,bot.hist_windows,,,,
2026-07-31 09:30:00+00:00,1,btc-updown-15m-1785490200,bot.hist_windows,,,,
2026-07-31 09:45:00+00:00,1,btc-updown-15m-1785491100,bot.hist_windows,,,,
2026-07-31 10:00:00+00:00,1,btc-updown-15m-1785492000,bot.hist_windows,,,,
2026-07-31 10:15:00+00:00,1,btc-updown-15m-1785492900,bot.hist_windows,,,,
2026-07-31 10:30:00+00:00,1,btc-updown-15m-1785493800,bot.hist_windows,,,,
2026-07-31 10:45:00+00:00,1,btc-updown-15m-1785494700,bot.hist_windows,,,,
2026-07-31 11:00:00+00:00,0,btc-updown-15m-1785495600,bot.hist_windows,,,,
2026-07-31 11:15:00+00:00,0,btc-updown-15m-1785496500,bot.hist_windows,,,,
2026-07-31 11:30:00+00:00,0,btc-updown-15m-1785497400,bot.hist_windows,,,,
2026-07-31 11:45:00+00:00,0,btc-updown-15m-1785498300,bot.hist_windows,,,,
2026-07-31 12:00:00+00:00,0,btc-updown-15m-1785499200,bot.hist_windows,,,,
2026-07-31 12:15:00+00:00,1,btc-updown-15m-1785500100,bot.hist_windows,,,,
2026-07-31 12:30:00+00:00,0,btc-updown-15m-1785501000,bot.hist_windows,,,,
2026-07-31 12:45:00+00:00,1,btc-updown-15m-1785501900,bot.hist_windows,,,,
2026-07-31 13:00:00+00:00,1,btc-updown-15m-1785502800,bot.hist_windows,,,,
2026-07-31 13:15:00+00:00,1,btc-updown-15m-1785503700,bot.hist_windows,,,,
2026-07-31 13:30:00+00:00,0,btc-updown-15m-1785504600,bot.hist_windows,,,,
2026-07-31 13:45:00+00:00,0,btc-updown-15m-1785505500,bot.hist_windows,,,,
2026-07-31 14:00:00+00:00,0,btc-updown-15m-1785506400,bot.hist_windows,,,,
2026-07-31 14:15:00+00:00,0,btc-updown-15m-1785507300,bot.hist_windows,,,,
2026-07-31 14:30:00+00:00,1,btc-updown-15m-1785508200,bot.hist_windows,,,,
2026-07-31 14:45:00+00:00,1,btc-updown-15m-1785509100,bot.hist_windows,,,,
2026-07-31 15:00:00+00:00,0,btc-updown-15m-1785510000,bot.hist_windows,,,,
2026-07-31 15:15:00+00:00,0,btc-updown-15m-1785510900,bot.hist_windows,,,,
2026-07-31 15:30:00+00:00,1,btc-updown-15m-1785511800,bot.hist_windows,,,,
2026-07-31 15:45:00+00:00,0,btc-updown-15m-1785512700,bot.hist_windows,,,,
2026-07-31 16:00:00+00:00,1,btc-updown-15m-1785513600,bot.hist_windows,,,,
2026-07-31 16:15:00+00:00,1,btc-updown-15m-1785514500,bot.hist_windows,,,,
2026-07-31 16:30:00+00:00,0,btc-updown-15m-1785515400,bot.hist_windows,,,,
2026-07-31 16:45:00+00:00,1,btc-updown-15m-1785516300,bot.hist_windows,,,,
2026-07-31 17:00:00+00:00,1,btc-updown-15m-1785517200,bot.hist_windows,,,,
